player_tag,clan_tag,country,expLevel,trophies,arena_id,arena_name
#20LYYYQ2QY,#RJJLY0GJ,Turkey,6,1093,54000004.0,Spell Valley
#VLVP0QU2V,#RJJLY0GJ,Turkey,6,852,54000003.0,Barbarian Bowl
#VL2LG28VV,#RJJLY0GJ,Turkey,2,305,54000002.0,Bone Pit
#C9RU9P208,#GYUGJPJQ,Turkey,41,8311,54000018.0,Clash Fest
#PVVCG92Q8,#GYUGJPJQ,Turkey,41,7841,54000017.0,Boot Camp
#Q82JGGLY8,#GYUGJPJQ,Turkey,39,6957,54000015.0,Silent Sanctuary
#VQQJRY9CU,#GYUGJPJQ,Turkey,35,6565,54000015.0,Silent Sanctuary
#LLUGGR2GL,#GYUGJPJQ,Turkey,34,6264,54000014.0,Royal Crypt
#CYPVY2LCC,#GYUGJPJQ,Turkey,33,5870,54000013.0,Executioner's Kitchen
#VGJJRJ2G8,#GYUGJPJQ,Turkey,27,4081,54000011.0,Spooky Town
#CJ8QVVP99,#GYUGJPJQ,Turkey,24,3949,54000011.0,Spooky Town
#20QP0PU9RU,#GYUGJPJQ,Turkey,25,3183,54000007.0,Hog Mountain
#VLRG8CGU9,#GYUGJPJQ,Turkey,20,2422,54000009.0,Frozen Peak
#VJ9R0UCG2,#GYUGJPJQ,Turkey,21,2183,54000008.0,Royal Arena
#VQ0Y0Q2QJ,#GYUGJPJQ,Turkey,17,1831,54000006.0,P.E.K.K.A's Playhouse
#200LYU8R8J,#GYUGJPJQ,Turkey,13,1659,54000006.0,P.E.K.K.A's Playhouse
#20CPVLRUPU,#GYUGJPJQ,Turkey,14,1526,54000005.0,Builder's Workshop
#VPU2CYUVP,#GYUGJPJQ,Turkey,1,29,54000001.0,Goblin Stadium
#UVL0009VL,#J0JL0P02,Turkey,40,7877,54000017.0,Boot Camp
#20YVYLQQYQ,#J0JL0P02,Turkey,39,7682,54000017.0,Boot Camp
#VC2JC2U0Q,#J0JL0P02,Turkey,36,6388,54000014.0,Royal Crypt
#CJ8Y9VRV0,#J0JL0P02,Turkey,29,5746,54000013.0,Executioner's Kitchen
#VJ2VQ0R90,#J0JL0P02,Turkey,28,4318,54000055.0,Rascal's Hideout
#20UCUVQJG0,#J0JL0P02,Turkey,2,184,54000001.0,Goblin Stadium
#URVLP0J,#G0QUPG9Y,Turkey,74,10000,54000031.0,Legendary Arena
#PLGGGYGR,#G0QUPG9Y,Turkey,51,10000,54000031.0,Legendary Arena
#VGLJYY9VG,#G0QUPG9Y,Turkey,53,10000,54000031.0,Legendary Arena
#2LUQJ2Q9Y,#G0QUPG9Y,Turkey,60,10000,54000031.0,Legendary Arena
#Q2UQJ2P,#G0QUPG9Y,Turkey,67,10000,54000031.0,Legendary Arena
#UVRLY9U8,#G0QUPG9Y,Turkey,56,10000,54000031.0,Legendary Arena
#GJ2VCJC8Q,#G0QUPG9Y,Turkey,48,10000,54000031.0,Legendary Arena
#Q8YJ02V,#G0QUPG9Y,Turkey,40,9463,54000020.0,Valkalla
#28LP9UU2P,#G0QUPG9Y,Turkey,58,9245,54000020.0,Valkalla
#CJGULQJJV,#G0QUPG9Y,Turkey,41,9126,54000020.0,Valkalla
#PVQ2CGVCU,#G0QUPG9Y,Turkey,47,9108,54000020.0,Valkalla
#G9L2PV80L,#G0QUPG9Y,Turkey,44,9048,54000020.0,Valkalla
#8YJ8GYVQ0,#G0QUPG9Y,Turkey,43,9030,54000020.0,Valkalla
#URPURGCQJ,#G0QUPG9Y,Turkey,39,8887,54000019.0,PANCAKES!
#2YJQQGCL2,#G0QUPG9Y,Turkey,42,8793,54000019.0,PANCAKES!
#RYG8VRGRU,#G0QUPG9Y,Turkey,46,8716,54000019.0,PANCAKES!
#RL092QG90,#G0QUPG9Y,Turkey,43,8674,54000019.0,PANCAKES!
#8C89J08PR,#G0QUPG9Y,Turkey,50,8598,54000019.0,PANCAKES!
#CRJC29LC9,#G0QUPG9Y,Turkey,43,8528,54000019.0,PANCAKES!
#2URRGUPVV,#G0QUPG9Y,Turkey,45,8504,54000019.0,PANCAKES!
#92Q2RCUQL,#G0QUPG9Y,Turkey,48,8500,54000019.0,PANCAKES!
#JGYQP099P,#G0QUPG9Y,Turkey,43,8462,54000018.0,Clash Fest
#QVP9JGL09,#G0QUPG9Y,Turkey,46,8367,54000018.0,Clash Fest
#9VPR08G98,#G0QUPG9Y,Turkey,37,8221,54000018.0,Clash Fest
#UGPU000RG,#G0QUPG9Y,Turkey,38,8204,54000018.0,Clash Fest
#CJ0LQQYL,#G0QUPG9Y,Turkey,43,8115,54000018.0,Clash Fest
#RLVYL89GG,#G0QUPG9Y,Turkey,39,8109,54000018.0,Clash Fest
#RJLPCRGVC,#G0QUPG9Y,Turkey,35,8065,54000018.0,Clash Fest
#U2CP88PVJ,#G0QUPG9Y,Turkey,42,8031,54000018.0,Clash Fest
#J9R8YGGQL,#G0QUPG9Y,Turkey,42,8027,54000018.0,Clash Fest
#RLGVCCG0U,#G0QUPG9Y,Turkey,42,7897,54000017.0,Boot Camp
#URV8CYLCR,#G0QUPG9Y,Turkey,39,7760,54000017.0,Boot Camp
#JL9UP2UVY,#G0QUPG9Y,Turkey,40,7589,54000017.0,Boot Camp
#U22PUVL2P,#G0QUPG9Y,Turkey,39,7579,54000017.0,Boot Camp
#P90G9UJ8U,#G0QUPG9Y,Turkey,40,7541,54000017.0,Boot Camp
#8UQUPJ2CQ,#G0QUPG9Y,Turkey,38,7416,54000016.0,Dragon Spa
#9JYJC2QG8,#G0QUPG9Y,Turkey,38,7351,54000016.0,Dragon Spa
#U92U8RJJU,#G0QUPG9Y,Turkey,35,7248,54000016.0,Dragon Spa
#V08CCJ9V0,#G0QUPG9Y,Turkey,35,7137,54000016.0,Dragon Spa
#C9VG90P8C,#G0QUPG9Y,Turkey,36,7128,54000016.0,Dragon Spa
#JYGCRPPQ2,#G0QUPG9Y,Turkey,33,7118,54000016.0,Dragon Spa
#2JVP829L,#G0QUPG9Y,Turkey,35,7096,54000016.0,Dragon Spa
#UVP2P88R0,#G0QUPG9Y,Turkey,39,6903,54000015.0,Silent Sanctuary
#UC89LRC8G,#G0QUPG9Y,Turkey,38,6885,54000015.0,Silent Sanctuary
#GVP8JU0U9,#G0QUPG9Y,Turkey,37,6804,54000015.0,Silent Sanctuary
#VR80822GV,#G0QUPG9Y,Turkey,35,6743,54000015.0,Silent Sanctuary
#URRU9RCVY,#G0QUPG9Y,Turkey,38,6567,54000015.0,Silent Sanctuary
#J9R0208VJ,#G0QUPG9Y,Turkey,34,6530,54000015.0,Silent Sanctuary
#V0RULUJUP,#G0QUPG9Y,Turkey,29,6338,54000014.0,Royal Crypt
#CGCVV02QY,#G0QUPG9Y,Turkey,31,6027,54000014.0,Royal Crypt
#V2GR2PUJQ,#R2RLJY8L,Turkey,26,3831,54000011.0,Spooky Town
#20YRUQVJGQ,#R2RLJY8L,Turkey,12,1448,54000005.0,Builder's Workshop
#VPG02LPU0,#R2RLJY8L,Turkey,14,1070,54000004.0,Spell Valley
#VLVRUYPRV,#R2RLJY8L,Turkey,12,1061,54000004.0,Spell Valley
#U9RLQQGR2,#GYRVU2VR,Turkey,37,6530,54000015.0,Silent Sanctuary
#VQJVQRUUU,#GYRVU2VR,Turkey,34,6511,54000015.0,Silent Sanctuary
#UVQPVV082,#GYRVU2VR,Turkey,32,5534,54000013.0,Executioner's Kitchen
#UQ2PR0U0G,#GYRVU2VR,Turkey,23,3104,54000007.0,Hog Mountain
#VPQR220CU,#GYRVU2VR,Turkey,13,1149,54000004.0,Spell Valley
#RQ0UY890G,#GQV2899J,Turkey,36,7272,54000016.0,Dragon Spa
#Q8900VV08,#GQV2899J,Turkey,40,7210,54000016.0,Dragon Spa
#U2088VYGR,#GQV2899J,Turkey,37,7040,54000016.0,Dragon Spa
#VJQ0288LR,#GQV2899J,Turkey,30,4540,54000055.0,Rascal's Hideout
#RQVGYQ009,#GQV2899J,Turkey,14,1150,54000004.0,Spell Valley
#UJ2VRGG2Y,#GQV2899J,Turkey,13,1147,54000004.0,Spell Valley
#UUQ0JVVL2,#GQV2899J,Turkey,11,1092,54000004.0,Spell Valley
#V2GCYRLU2,#GLPP9PRC,Turkey,27,3936,54000011.0,Spooky Town
#G8YUG988G,#GLPP9PRC,Turkey,25,3242,54000007.0,Hog Mountain
#VVVYR0Q29,#GLPP9PRC,Turkey,10,1000,54000004.0,Spell Valley
#UJVUGU8V2,#GLPP9PRC,Turkey,7,959,54000003.0,Barbarian Bowl
#29J8VV0PC,#GLVG8LU8,Turkey,32,7231,54000016.0,Dragon Spa
#V8QRGP9VC,#GLVG8LU8,Turkey,18,1796,54000006.0,P.E.K.K.A's Playhouse
#VVV0L0V22,#G0PU2QVY,Turkey,24,3698,54000024.0,Electro Valley
#UPPQYQQPV,#G0PU2QVY,Turkey,24,3030,54000007.0,Hog Mountain
#8Y00U8GYY,#RR208G0L,Turkey,66,10000,54000031.0,Legendary Arena
#20Y229GVP,#RR208G0L,Turkey,51,9796,54000031.0,Legendary Arena
#8QL0Q8U0L,#RR208G0L,Turkey,46,8754,54000019.0,PANCAKES!
#RVQVQQY2R,#RR208G0L,Turkey,39,8642,54000019.0,PANCAKES!
#9Q9VRUVG0,#RR208G0L,Turkey,46,8588,54000019.0,PANCAKES!
#VULR09GGR,#RR208G0L,Turkey,38,7880,54000017.0,Boot Camp
#P2CUQ2U20,#RR208G0L,Turkey,36,6909,54000015.0,Silent Sanctuary
#VJJQQ0YY0,#RR208G0L,Turkey,31,6214,54000014.0,Royal Crypt
#C0899020C,#RR208G0L,Turkey,33,6164,54000014.0,Royal Crypt
#2G0Q90GJJ,#RR208G0L,Turkey,31,4895,54000056.0,Serenity Peak
#209Q8CJJC2,#GQ8RRPR2,Turkey,24,3166,54000007.0,Hog Mountain
#20GJJVPJJY,#GQ8RRPR2,Turkey,22,2751,54000010.0,Jungle Arena
#208Q90YP2G,#GQ8RRPR2,Turkey,21,2327,54000009.0,Frozen Peak
#209QJGGGVG,#GQ8RRPR2,Turkey,18,1534,54000005.0,Builder's Workshop
#82U9UYPR2,#QC80QR8C,Turkey,50,9717,54000031.0,Legendary Arena
#YQQULP2LC,#QC80QR8C,Turkey,34,6381,54000014.0,Royal Crypt
#VRGJ00UUL,#QC80QR8C,Turkey,31,4442,54000055.0,Rascal's Hideout
#JPRJYGY9P,#QC80QR8C,Turkey,20,2214,54000008.0,Royal Arena
#QQGGGQYL,#GV9UUCGR,Turkey,64,10000,54000031.0,Legendary Arena
#9880L00C,#GV9UUCGR,Turkey,35,5710,54000013.0,Executioner's Kitchen
#V099LY0VJ,#GYRG92GR,Turkey,50,10000,54000031.0,Legendary Arena
#CUVRQCQPU,#GYRG92GR,Turkey,51,8793,54000019.0,PANCAKES!
#PLUQV9LGR,#GYVV8YGU,Turkey,35,7167,54000016.0,Dragon Spa
#U0UYY2GCU,#GYVV8YGU,Turkey,22,3800,54000011.0,Spooky Town
#PJ29GVPYR,#GL8GVR2R,Turkey,50,10000,54000031.0,Legendary Arena
#JPRQ982YG,#GL8GVR2R,Turkey,44,8294,54000018.0,Clash Fest
#JQVVRUUR8,#GL8GVR2R,Turkey,43,7483,54000016.0,Dragon Spa
#VPPY9C9L9,#GL8GVR2R,Turkey,31,4959,54000056.0,Serenity Peak
#YCRLJYJ8C,#GP08YRQQ,Turkey,47,9200,54000020.0,Valkalla
#20G9V0URJ8,#J0U0VRG8,Turkey,24,3529,54000024.0,Electro Valley
#CPRY8VY8U,#J0U0VRG8,Turkey,24,3278,54000007.0,Hog Mountain
#22CVVJVRC,#GCU829V2,Turkey,48,10000,54000031.0,Legendary Arena
#20GPU0UJQU,#GCU829V2,Turkey,25,3860,54000011.0,Spooky Town
#2RQ0CRUGY,#GCU829V2,Turkey,28,3517,54000024.0,Electro Valley
#2G20RCJCU,#GCVQJRGG,Turkey,52,10000,54000031.0,Legendary Arena
#J0VGUYQ2U,#GCVQJRGG,Turkey,40,7765,54000017.0,Boot Camp
#ULLG9U9GU,#R2R2J2R0,Turkey,28,4437,54000055.0,Rascal's Hideout
#20UCYRRLG2,#R2R2J2R0,Turkey,19,2192,54000008.0,Royal Arena
#20CQ0RY0VV,#R2R2J2R0,Turkey,10,1143,54000004.0,Spell Valley
#2008QP0JJY,#R2R2J2R0,Turkey,2,213,54000001.0,Goblin Stadium
#20Y2RGC8JP,#R2R8G82J,Turkey,15,1332,54000005.0,Builder's Workshop
#20JQ82QVCG,#R2R8G82J,Turkey,12,811,54000003.0,Barbarian Bowl
#UVYV0CJQY,#GCR2CUYU,Turkey,31,5183,54000012.0,Miner's Mine
#ULCCL2800,#GCR2CUYU,Turkey,17,1698,54000006.0,P.E.K.K.A's Playhouse
#20UUUQYVUV,#GCR2CUYU,Turkey,11,1166,54000004.0,Spell Valley
#V8U99QLJY,#R8LRCGYY,Turkey,20,2347,54000009.0,Frozen Peak
#VY9JQVYQJ,#R8LRCGYY,Turkey,16,2097,54000008.0,Royal Arena
#V9QRUL9JJ,#R8LRCGYY,Turkey,18,2093,54000008.0,Royal Arena
#P9LJR8RLV,#G99RQP0R,Turkey,40,8402,54000018.0,Clash Fest
#UVJ2GY2LG,#G99RQP0R,Turkey,35,6864,54000015.0,Silent Sanctuary
#V8JLYRVRG,#GLGVG8GJ,Turkey,21,1959,54000006.0,P.E.K.K.A's Playhouse
#VYGL22VJ9,#GLGVG8GJ,Turkey,13,1330,54000005.0,Builder's Workshop
#20V0888RGV,#GLGVG8GJ,Turkey,8,889,54000003.0,Barbarian Bowl
#20GV2C89U8,#GLGVG8GJ,Turkey,11,758,54000003.0,Barbarian Bowl
#V8JY8RC80,#GLGVG8GJ,Turkey,4,304,54000002.0,Bone Pit
#QU8JRUQY2,#GYJ0CG09,Turkey,33,6371,54000014.0,Royal Crypt
#20PRQ98G2L,#GYJ0CG09,Turkey,25,3582,54000024.0,Electro Valley
#20Y2GPGJVP,#GYJ0CG09,Turkey,2,160,54000001.0,Goblin Stadium
#20UVG8VQ2V,#GPC9V22C,Turkey,6,837,54000003.0,Barbarian Bowl
#ULQ8JRGLQ,#GY9P2CVG,Turkey,53,9892,54000031.0,Legendary Arena
#UQVC82QR0,#GY9P2CVG,Turkey,26,4782,54000056.0,Serenity Peak
#YG2LR0QJR,#GP9QQ8LU,Turkey,23,3140,54000007.0,Hog Mountain
#VPJUC909L,#GP9QQ8LU,Turkey,14,1600,54000006.0,P.E.K.K.A's Playhouse
#CJU2L8PYJ,#G9U8PQQC,Turkey,46,9250,54000020.0,Valkalla
#22R02RY0J,#G9U8PQQC,Turkey,46,8701,54000019.0,PANCAKES!
#2VR08YRV9,#G9U8PQQC,Turkey,37,8194,54000018.0,Clash Fest
#PGUY9LJU,#G9U8PQQC,Turkey,38,6685,54000015.0,Silent Sanctuary
#Q9JPYGQ9G,#G9U8PQQC,Turkey,31,6345,54000014.0,Royal Crypt
#VRPUV2UQ2,#G9U8PQQC,Turkey,24,3498,54000024.0,Electro Valley
#V8GQ9Y8JC,#G9U8PQQC,Turkey,21,2783,54000010.0,Jungle Arena
#LRV8JU0QY,#G9U8PQQC,Turkey,25,3702,54000024.0,Electro Valley
#C2VQ99QG2,#G9U8PQQC,Turkey,22,2745,54000010.0,Jungle Arena
#8VQL89JL,#GQPL0Q2C,Turkey,34,6856,54000015.0,Silent Sanctuary
#YVVLRVJRV,#GQPL0Q2C,Turkey,30,6420,54000014.0,Royal Crypt
#8LGV09RG,#GJ890GJY,Turkey,57,10000,54000031.0,Legendary Arena
#8C9LL02Q,#GJ890GJY,Turkey,51,9377,54000020.0,Valkalla
#20Q2G8R9RV,#GJ890GJY,Turkey,41,8276,54000018.0,Clash Fest
#V0QPVVCP8,#GJ890GJY,Turkey,41,7708,54000017.0,Boot Camp
#UJCVRVQUL,#GJ890GJY,Turkey,39,7319,54000016.0,Dragon Spa
#V0RP8RPC9,#GJ890GJY,Turkey,35,6668,54000015.0,Silent Sanctuary
#202J2CQC2U,#GJ890GJY,Turkey,25,4510,54000055.0,Rascal's Hideout
#202LU92QLR,#GJ890GJY,Turkey,27,4412,54000055.0,Rascal's Hideout
#20LYJQLYJG,#GJ890GJY,Turkey,26,4354,54000055.0,Rascal's Hideout
#U29URCR0Y,#RULCQPCL,Turkey,35,7242,54000016.0,Dragon Spa
#U8JGRYC2R,#RULCQPCL,Turkey,31,5704,54000013.0,Executioner's Kitchen
#20VY029LCL,#RULCQPCL,Turkey,2,150,54000001.0,Goblin Stadium
#VU0VQJP0R,#RULCQPCL,Turkey,3,287,54000001.0,Goblin Stadium
#YU8Y88QL8,#R0JL8R9P,Turkey,55,10000,54000031.0,Legendary Arena
#CCPCQ0RCP,#R0JL8R9P,Turkey,44,9563,54000031.0,Legendary Arena
#JLCRLU0G0,#R0JL8R9P,Turkey,42,7661,54000017.0,Boot Camp
#VUGVU8UQV,#R0JL8R9P,Turkey,40,7500,54000017.0,Boot Camp
#VU29RYV8J,#R0JL8R9P,Turkey,34,6768,54000015.0,Silent Sanctuary
#UCJLURC8G,#R0JL8R9P,Turkey,31,5810,54000013.0,Executioner's Kitchen
#20GGCV8G92,#R0JL8R9P,Turkey,31,5087,54000012.0,Miner's Mine
#VPJGLQVP0,#R0JL8R9P,Turkey,29,4706,54000056.0,Serenity Peak
#292C8GCQG,#R0JL8R9P,Turkey,28,3860,54000011.0,Spooky Town
#209GYGJVCY,#R0JL8R9P,Turkey,3,236,54000001.0,Goblin Stadium
#20880PJLC9,#GQ8CP9V9,Turkey,38,8118,54000018.0,Clash Fest
#UCJ9UGJP8,#GQ8CP9V9,Turkey,39,7774,54000017.0,Boot Camp
#J8LGJG2RU,#GQ8CP9V9,Turkey,34,7024,54000016.0,Dragon Spa
#GVCGLYJ9L,#GQ8CP9V9,Turkey,30,4639,54000056.0,Serenity Peak
#YQVCPL08V,#GRRQLRLG,Turkey,52,10000,54000031.0,Legendary Arena
#G02CG8YR8,#GRRQLRLG,Turkey,48,10000,54000031.0,Legendary Arena
#YPRPY2YQU,#GRRQLRLG,Turkey,46,9852,54000031.0,Legendary Arena
#90VJ0CV9Q,#GRRQLRLG,Turkey,43,9640,54000031.0,Legendary Arena
#RLQVVCR9,#GRRQLRLG,Turkey,45,9560,54000031.0,Legendary Arena
#U829UYGVR,#GRRQLRLG,Turkey,48,9204,54000020.0,Valkalla
#9QPP8QJP0,#GRRQLRLG,Turkey,40,8674,54000019.0,PANCAKES!
#2J9PV9L9G,#GRRQLRLG,Turkey,41,8129,54000018.0,Clash Fest
#8LLGCC080,#GRRQLRLG,Turkey,38,8000,54000018.0,Clash Fest
#20GJGLPQ2G,#GRRQLRLG,Turkey,52,7853,54000017.0,Boot Camp
#29QUC998P,#GRRQLRLG,Turkey,41,7629,54000017.0,Boot Camp
#J2UUGVP98,#GRRQLRLG,Turkey,41,7106,54000016.0,Dragon Spa
#9YLV08RYG,#GRRQLRLG,Turkey,32,5562,54000013.0,Executioner's Kitchen
#V2P208G29,#GRRQLRLG,Turkey,30,5153,54000012.0,Miner's Mine
#8JJCJYGCR,#GRRQLRLG,Turkey,23,3983,54000011.0,Spooky Town
#R08JRCPYG,#GRRQLRLG,Turkey,23,2851,54000010.0,Jungle Arena
#22JQ9GJG9,#GLQ2VYP0,Turkey,47,10000,54000031.0,Legendary Arena
#CY2UL829R,#GLQ2VYP0,Turkey,47,7449,54000016.0,Dragon Spa
#JC8VP02C9,#GLQ2VYP0,Turkey,36,6500,54000015.0,Silent Sanctuary
#R9C9LQGL,#GLQ2VYP0,Turkey,32,5560,54000013.0,Executioner's Kitchen
#VYYRRCJPV,#GLQ2VYP0,Turkey,6,540,54000002.0,Bone Pit
#20RCCCY9V0,#GLQ2VYP0,Turkey,1,0,54000001.0,Goblin Stadium
#9PQCULJP,#RUGGURCC,Turkey,45,10000,54000031.0,Legendary Arena
#LPLRG8Y29,#RUGGURCC,Turkey,27,5184,54000012.0,Miner's Mine
#9QLJ99GQ,#GY0JU9PR,Turkey,38,8092,54000018.0,Clash Fest
#20GYL9CRVP,#GY0JU9PR,Turkey,32,6756,54000015.0,Silent Sanctuary
#UUC82P890,#GY0JU9PR,Turkey,31,5506,54000013.0,Executioner's Kitchen
#20QV098CQP,#GY0JU9PR,Turkey,28,5153,54000012.0,Miner's Mine
#9RUP0290Y,#GY0JU9PR,Turkey,19,1390,54000005.0,Builder's Workshop
#P2YLCP9P,#R8PQ8PUV,Turkey,31,5146,54000012.0,Miner's Mine
#CRVPLRRP,#R8PQ8PUV,Turkey,23,2784,54000010.0,Jungle Arena
#VJRVY9V8Q,#R0C2LUG8,Turkey,55,9500,54000031.0,Legendary Arena
#UCR0JJYU8,#R0C2LUG8,Turkey,40,8178,54000018.0,Clash Fest
#QGYLVJGJQ,#R0C2LUG8,Turkey,34,6033,54000014.0,Royal Crypt
#JL2UJJPLV,#R0C2LUG8,Turkey,34,5833,54000013.0,Executioner's Kitchen
#UPPRJ82LL,#R0C2LUG8,Turkey,28,4522,54000055.0,Rascal's Hideout
#VP8ULGQJ0,#R0C2LUG8,Turkey,25,4506,54000055.0,Rascal's Hideout
#VL0UGR9Q0,#R0C2LUG8,Turkey,25,2914,54000010.0,Jungle Arena
#UVJ0LYQVV,#R0C2LUG8,Turkey,24,2872,54000010.0,Jungle Arena
#V29G8PL98,#R0C2LUG8,Turkey,21,2812,54000010.0,Jungle Arena
#ULG0QCGJ8,#R0C2LUG8,Turkey,23,2655,54000010.0,Jungle Arena
#20G9YGYLLC,#R0C2LUG8,Turkey,20,2355,54000009.0,Frozen Peak
#20LUJ9QVY9,#R0C2LUG8,Turkey,16,1600,54000006.0,P.E.K.K.A's Playhouse
#8C9VJYVLC,#JP9CRL,Turkey,51,10000,54000031.0,Legendary Arena
#99QUYG92,#JP9CRL,Turkey,60,10000,54000031.0,Legendary Arena
#PL0PVRYJP,#JP9CRL,Turkey,61,10000,54000031.0,Legendary Arena
#298909U8P,#JP9CRL,Turkey,64,10000,54000031.0,Legendary Arena
#90YPQJL8G,#JP9CRL,Turkey,64,10000,54000031.0,Legendary Arena
#U02809UV8,#JP9CRL,Turkey,61,10000,54000031.0,Legendary Arena
#9RC009L89,#JP9CRL,Turkey,61,10000,54000031.0,Legendary Arena
#88J09888,#JP9CRL,Turkey,68,10000,54000031.0,Legendary Arena
#9VCJGG8PQ,#JP9CRL,Turkey,53,9777,54000031.0,Legendary Arena
#CPRJCYLC,#JP9CRL,Turkey,69,8505,54000019.0,PANCAKES!
#VPUPQJLLP,#JP9CRL,Turkey,31,6562,54000015.0,Silent Sanctuary
#20Y8QLQ9Q0,#JP9CRL,Turkey,32,6560,54000015.0,Silent Sanctuary
#VQ92LG9J2,#JP9CRL,Turkey,35,6062,54000014.0,Royal Crypt
#20990299Q2,#JP9CRL,Turkey,34,5654,54000013.0,Executioner's Kitchen
#UP80JVPJQ,#JP9CRL,Turkey,30,5087,54000012.0,Miner's Mine
#V0R88V0JV,#JP9CRL,Turkey,30,4626,54000056.0,Serenity Peak
#20Y9Y9JJR0,#JP9CRL,Turkey,28,4600,54000056.0,Serenity Peak
#V22JRJCQ8,#JP9CRL,Turkey,29,4173,54000011.0,Spooky Town
#U9J0UGVJP,#JP9CRL,Turkey,26,4007,54000011.0,Spooky Town
#Q8Q2G9PUC,#JP9CRL,Turkey,25,3900,54000011.0,Spooky Town
#C80YP2QLG,#JP9CRL,Turkey,27,3660,54000024.0,Electro Valley
#200LLQLC9R,#JP9CRL,Turkey,26,3468,54000024.0,Electro Valley
#C8U09V9P2,#GCLYRRQC,Turkey,34,6606,54000015.0,Silent Sanctuary
#CG0VV8JVY,#GCLYRRQC,Turkey,29,5266,54000012.0,Miner's Mine
#JYCYGUG8R,#Q8J0Y9GV,Turkey,32,6248,54000014.0,Royal Crypt
#PJLVPJCQL,#Q8J0Y9GV,Turkey,29,3495,54000024.0,Electro Valley
#PYYJ8L8JL,#GLQ8YL8U,Turkey,32,5250,54000012.0,Miner's Mine
#JP2020GJY,#GLQ8YL8U,Turkey,29,4493,54000055.0,Rascal's Hideout
#80QQ99LP8,#GLQ8YL8U,Turkey,23,3998,54000011.0,Spooky Town
#VLY0J88PQ,#GLQ8YL8U,Turkey,21,2409,54000009.0,Frozen Peak
#2PRPLGV9U,#GYJRC80U,Turkey,55,8509,54000019.0,PANCAKES!
#2R9PQ8PLV,#GYJRC80U,Turkey,44,8501,54000019.0,PANCAKES!
#20LR0PYP0C,#GYJRC80U,Turkey,31,5000,54000012.0,Miner's Mine
#VCJY8UCJ8,#GQ0R9VU2,Turkey,17,1733,54000006.0,P.E.K.K.A's Playhouse
#20YUU2JCGJ,#GQ0R9VU2,Turkey,15,1716,54000006.0,P.E.K.K.A's Playhouse
#V0RC9YYC8,#R2C2GQJG,Turkey,30,4441,54000055.0,Rascal's Hideout
#V9P9V8C9J,#R2C2GQJG,Turkey,22,2664,54000010.0,Jungle Arena
#VULQ00GLJ,#R2C2GQJG,Turkey,18,1843,54000006.0,P.E.K.K.A's Playhouse
#V9PL9UQ82,#R2C2GQJG,Turkey,16,1600,54000006.0,P.E.K.K.A's Playhouse
#RRYV8CPP,#GR0YVP9Y,Turkey,47,10000,54000031.0,Legendary Arena
#P9Q9GV92C,#GR0YVP9Y,Turkey,48,8878,54000019.0,PANCAKES!
#V9CJC9V9V,#GR0YVP9Y,Turkey,30,6977,54000015.0,Silent Sanctuary
#URRLCVJLQ,#GR0YVP9Y,Turkey,36,6935,54000015.0,Silent Sanctuary
#20P2J8PLJY,#GR0YVP9Y,Turkey,34,6027,54000014.0,Royal Crypt
#80C82LVYC,#GR0YVP9Y,Turkey,33,5638,54000013.0,Executioner's Kitchen
#20YRCRY0CG,#GR0YVP9Y,Turkey,20,1725,54000006.0,P.E.K.K.A's Playhouse
#UVPVQQ88Y,#GR0YVP9Y,Turkey,5,352,54000002.0,Bone Pit
#20C8UYCUY8,#GLG0PL82,Turkey,26,3923,54000011.0,Spooky Town
#UCG8G92LP,#GLG0PL82,Turkey,25,3400,54000024.0,Electro Valley
#209U89VU92,#GLG0PL82,Turkey,24,3253,54000007.0,Hog Mountain
#VQQJGQUQ2,#GLG0PL82,Turkey,21,2330,54000009.0,Frozen Peak
#VPUQ9JULV,#GLG0PL82,Turkey,19,1966,54000006.0,P.E.K.K.A's Playhouse
#V8VUQPQJR,#GLG0PL82,Turkey,19,1698,54000006.0,P.E.K.K.A's Playhouse
#VPPR9VUG9,#GLG0PL82,Turkey,16,1650,54000006.0,P.E.K.K.A's Playhouse
#UYPJUYGGL,#GY0CUUL8,Turkey,33,5635,54000013.0,Executioner's Kitchen
#20C8RQ8VGR,#GY0CUUL8,Turkey,28,5064,54000012.0,Miner's Mine
#P8JGP2U2,#G898U09Q,Turkey,45,8917,54000019.0,PANCAKES!
#20LUJ9Q8UU,#G898U09Q,Turkey,31,5651,54000013.0,Executioner's Kitchen
#20PLRPRJQP,#G898U09Q,Turkey,29,5118,54000012.0,Miner's Mine
#208PJ2YL8Q,#G898U09Q,Turkey,31,4870,54000056.0,Serenity Peak
#UV0RGRJ0G,#RLQLQGJ8,Turkey,16,1929,54000006.0,P.E.K.K.A's Playhouse
#UVQ2228JQ,#RLQLQGJ8,Turkey,12,915,54000003.0,Barbarian Bowl
#GGLVC2Y2,#GLJ8Q9QY,Turkey,57,10000,54000031.0,Legendary Arena
#2R80G8YR,#GLJ8Q9QY,Turkey,57,10000,54000031.0,Legendary Arena
#GV8LQ9L2,#GLJ8Q9QY,Turkey,65,10000,54000031.0,Legendary Arena
#2CCRVC8V2,#GLJ8Q9QY,Turkey,55,10000,54000031.0,Legendary Arena
#8VG9QRUV,#GLJ8Q9QY,Turkey,50,10000,54000031.0,Legendary Arena
